"Timestamp","Temperature_Celsius(°C)","Relative_Humidity(%)","Absolute_Humidity(g/m³)","DPT_Celsius(°C)","VPD(kPa)"
"Apr 13, 2024 23:46:00","6.9","82","6.3","4.0","0.18"
"Apr 13, 2024 23:47:00","6.8","82","6.3","3.9","0.18"
"Apr 13, 2024 23:48:00","6.8","82","6.3","3.9","0.18"
"Apr 13, 2024 23:49:00","6.8","82","6.3","3.9","0.18"
"Apr 13, 2024 23:50:00","6.8","82","6.3","3.9","0.18"
"Apr 13, 2024 23:51:00","6.8","82","6.3","3.9","0.18"
"Apr 13, 2024 23:52:00","6.8","82","6.3","3.9","0.18"
"Apr 13, 2024 23:53:00","6.8","82","6.3","3.9","0.18"
"Apr 13, 2024 23:54:00","6.7","82","6.2","3.8","0.18"
"Apr 13, 2024 23:55:00","6.7","82","6.2","3.8","0.18"
"Apr 13, 2024 23:56:00","6.7","82","6.2","3.8","0.18"
"Apr 13, 2024 23:57:00","6.7","82","6.2","3.8","0.18"
"Apr 13, 2024 23:58:00","6.7","82","6.2","3.8","0.18"
"Apr 13, 2024 23:59:00","6.6","82","6.2","3.7","0.18"
"Apr 14, 2024 00:00:00","6.6","82","6.2","3.7","0.18"
"Apr 14, 2024 00:01:00","6.6","82","6.2","3.7","0.18"
"Apr 14, 2024 00:02:00","6.6","82","6.2","3.7","0.18"
"Apr 14, 2024 00:03:00","6.6","82","6.2","3.7","0.18"
"Apr 14, 2024 00:04:00","6.5","82","6.2","3.6","0.17"
"Apr 14, 2024 00:05:00","6.5","82","6.2","3.6","0.17"
"Apr 14, 2024 00:06:00","6.5","82","6.2","3.6","0.17"
"Apr 14, 2024 00:07:00","6.5","82","6.2","3.6","0.17"
"Apr 14, 2024 00:08:00","6.5","82","6.2","3.6","0.17"
"Apr 14, 2024 00:09:00","6.5","82","6.2","3.6","0.17"
"Apr 14, 2024 00:10:00","6.4","82","6.1","3.5","0.17"
"Apr 14, 2024 00:11:00","6.4","82","6.1","3.5","0.17"
"Apr 14, 2024 00:12:00","6.4","82","6.1","3.5","0.17"
"Apr 14, 2024 00:13:00","6.4","82","6.1","3.5","0.17"
"Apr 14, 2024 00:14:00","6.4","82","6.1","3.5","0.17"
"Apr 14, 2024 00:15:00","6.4","82","6.1","3.5","0.17"
"Apr 14, 2024 00:16:00","6.4","82","6.1","3.5","0.17"
"Apr 14, 2024 00:17:00","6.4","82","6.1","3.5","0.17"
"Apr 14, 2024 00:18:00","6.4","82","6.1","3.5","0.17"
"Apr 14, 2024 00:19:00","6.4","82","6.1","3.5","0.17"
"Apr 14, 2024 00:20:00","6.4","82","6.1","3.5","0.17"
"Apr 14, 2024 00:21:00","6.4","82","6.1","3.5","0.17"
"Apr 14, 2024 00:22:00","6.4","82","6.1","3.5","0.17"
"Apr 14, 2024 00:23:00","6.4","82","6.1","3.5","0.17"
"Apr 14, 2024 00:24:00","6.4","82","6.1","3.5","0.17"
"Apr 14, 2024 00:25:00","6.3","82","6.1","3.5","0.17"
"Apr 14, 2024 00:26:00","6.3","82","6.1","3.5","0.17"
"Apr 14, 2024 00:27:00","6.3","82","6.1","3.5","0.17"
"Apr 14, 2024 00:28:00","6.3","82","6.1","3.5","0.17"
"Apr 14, 2024 00:29:00","6.3","82","6.1","3.5","0.17"
"Apr 14, 2024 00:30:00","6.3","82","6.1","3.5","0.17"
"Apr 14, 2024 00:31:00","6.3","82","6.1","3.5","0.17"
"Apr 14, 2024 00:32:00","6.3","82","6.1","3.5","0.17"
"Apr 14, 2024 00:33:00","6.3","82","6.1","3.5","0.17"
"Apr 14, 2024 00:34:00","6.3","82","6.1","3.5","0.17"
"Apr 14, 2024 00:35:00","6.3","82","6.1","3.5","0.17"
"Apr 14, 2024 00:36:00","6.3","82","6.1","3.5","0.17"
"Apr 14, 2024 00:37:00","6.3","82","6.1","3.5","0.17"
"Apr 14, 2024 00:38:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 00:39:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 00:40:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 00:41:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 00:42:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 00:43:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 00:44:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 00:45:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 00:46:00","6.2","83","6.1","3.5","0.16"
"Apr 14, 2024 00:47:00","6.2","83","6.1","3.5","0.16"
"Apr 14, 2024 00:48:00","6.2","83","6.1","3.5","0.16"
"Apr 14, 2024 00:49:00","6.2","81","6.0","3.2","0.18"
"Apr 14, 2024 00:50:00","6.2","81","6.0","3.2","0.18"
"Apr 14, 2024 00:51:00","6.2","81","6.0","3.2","0.18"
"Apr 14, 2024 00:52:00","6.2","81","6.0","3.2","0.18"
"Apr 14, 2024 00:53:00","6.2","81","6.0","3.2","0.18"
"Apr 14, 2024 00:54:00","6.2","81","6.0","3.2","0.18"
"Apr 14, 2024 00:55:00","6.2","81","6.0","3.2","0.18"
"Apr 14, 2024 00:56:00","6.2","83","6.1","3.5","0.16"
"Apr 14, 2024 00:57:00","6.2","83","6.1","3.5","0.16"
"Apr 14, 2024 00:58:00","6.2","83","6.1","3.5","0.16"
"Apr 14, 2024 00:59:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:00:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:01:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:02:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:03:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:04:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:05:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:06:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:07:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:08:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:09:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:10:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:11:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:12:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:13:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:14:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:15:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:16:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:17:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:18:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:19:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:20:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:21:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:22:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:23:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:24:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:25:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:26:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:27:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:28:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:29:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:30:00","6.2","81","6.0","3.2","0.18"
"Apr 14, 2024 01:31:00","6.2","81","6.0","3.2","0.18"
"Apr 14, 2024 01:32:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:33:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:34:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:35:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:36:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:37:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:38:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:39:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:40:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:41:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:42:00","6.2","82","6.0","3.4","0.17"
"Apr 14, 2024 01:43:00","6.1","82","6.0","3.3","0.17"
"Apr 14, 2024 01:44:00","6.1","82","6.0","3.3","0.17"
"Apr 14, 2024 01:45:00","6.1","82","6.0","3.3","0.17"
"Apr 14, 2024 01:46:00","6.1","82","6.0","3.3","0.17"
"Apr 14, 2024 01:47:00","6.1","82","6.0","3.3","0.17"
"Apr 14, 2024 01:48:00","6.1","82","6.0","3.3","0.17"
"Apr 14, 2024 01:49:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 01:50:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 01:51:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 01:52:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 01:53:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 01:54:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 01:55:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 01:56:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 01:57:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 01:58:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 01:59:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:00:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:01:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:02:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:03:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:04:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:05:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:06:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:07:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:08:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:09:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:10:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:11:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:12:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:13:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:14:00","6.1","81","5.9","3.1","0.18"
"Apr 14, 2024 02:15:00","6.1","80","5.8","2.9","0.19"
"Apr 14, 2024 02:16:00","6.1","80","5.8","2.9","0.19"
"Apr 14, 2024 02:17:00","6.1","80","5.8","2.9","0.19"
"Apr 14, 2024 02:18:00","6.1","80","5.8","2.9","0.19"
"Apr 14, 2024 02:19:00","6.1","80","5.8","2.9","0.19"
"Apr 14, 2024 02:20:00","6.1","80","5.8","2.9","0.19"
"Apr 14, 2024 02:21:00","6.1","80","5.8","2.9","0.19"
"Apr 14, 2024 02:22:00","6.1","80","5.8","2.9","0.19"
"Apr 14, 2024 02:23:00","6.1","80","5.8","2.9","0.19"
"Apr 14, 2024 02:24:00","6.0","80","5.8","2.8","0.19"
"Apr 14, 2024 02:25:00","6.0","80","5.8","2.8","0.19"
"Apr 14, 2024 02:26:00","6.0","80","5.8","2.8","0.19"
"Apr 14, 2024 02:27:00","6.0","80","5.8","2.8","0.19"
"Apr 14, 2024 02:28:00","6.0","81","5.9","3.0","0.18"
"Apr 14, 2024 02:29:00","5.9","81","5.8","2.9","0.18"
"Apr 14, 2024 02:30:00","5.9","81","5.8","2.9","0.18"
"Apr 14, 2024 02:31:00","5.9","81","5.8","2.9","0.18"
"Apr 14, 2024 02:32:00","5.9","81","5.8","2.9","0.18"
"Apr 14, 2024 02:33:00","5.9","81","5.8","2.9","0.18"
"Apr 14, 2024 02:34:00","5.9","81","5.8","2.9","0.18"
"Apr 14, 2024 02:35:00","5.9","81","5.8","2.9","0.18"
"Apr 14, 2024 02:36:00","5.9","82","5.9","3.1","0.17"
"Apr 14, 2024 02:37:00","5.8","82","5.9","3.0","0.17"
"Apr 14, 2024 02:38:00","5.8","82","5.9","3.0","0.17"
"Apr 14, 2024 02:39:00","5.8","82","5.9","3.0","0.17"
"Apr 14, 2024 02:40:00","5.8","82","5.9","3.0","0.17"
"Apr 14, 2024 02:41:00","5.8","82","5.9","3.0","0.17"
"Apr 14, 2024 02:42:00","5.8","82","5.9","3.0","0.17"
"Apr 14, 2024 02:43:00","5.8","82","5.9","3.0","0.17"
"Apr 14, 2024 02:44:00","5.8","82","5.9","3.0","0.17"
"Apr 14, 2024 02:45:00","5.8","82","5.9","3.0","0.17"
"Apr 14, 2024 02:46:00","5.8","82","5.9","3.0","0.17"
"Apr 14, 2024 02:47:00","5.8","82","5.9","3.0","0.17"
"Apr 14, 2024 02:48:00","5.8","82","5.9","3.0","0.17"
"Apr 14, 2024 02:49:00","5.7","82","5.8","2.9","0.16"
"Apr 14, 2024 02:50:00","5.7","82","5.8","2.9","0.16"
"Apr 14, 2024 02:51:00","5.7","82","5.8","2.9","0.16"
"Apr 14, 2024 02:52:00","5.7","82","5.8","2.9","0.16"
"Apr 14, 2024 02:53:00","5.7","82","5.8","2.9","0.16"
"Apr 14, 2024 02:54:00","5.7","82","5.8","2.9","0.16"
"Apr 14, 2024 02:55:00","5.7","82","5.8","2.9","0.16"
"Apr 14, 2024 02:56:00","5.7","82","5.8","2.9","0.16"
"Apr 14, 2024 02:57:00","5.7","82","5.8","2.9","0.16"
"Apr 14, 2024 02:58:00","5.7","82","5.8","2.9","0.16"
"Apr 14, 2024 02:59:00","5.7","82","5.8","2.9","0.16"
"Apr 14, 2024 03:00:00","5.7","82","5.8","2.9","0.16"
"Apr 14, 2024 03:01:00","5.7","82","5.8","2.9","0.16"
"Apr 14, 2024 03:02:00","5.7","82","5.8","2.9","0.16"
"Apr 14, 2024 03:03:00","5.6","82","5.8","2.8","0.16"
"Apr 14, 2024 03:04:00","5.6","81","5.7","2.6","0.17"
"Apr 14, 2024 03:05:00","5.6","81","5.7","2.6","0.17"
"Apr 14, 2024 03:06:00","5.6","81","5.7","2.6","0.17"
"Apr 14, 2024 03:07:00","5.6","81","5.7","2.6","0.17"
"Apr 14, 2024 03:08:00","5.6","81","5.7","2.6","0.17"
"Apr 14, 2024 03:09:00","5.5","81","5.7","2.5","0.17"
"Apr 14, 2024 03:10:00","5.5","81","5.7","2.5","0.17"
"Apr 14, 2024 03:11:00","5.5","81","5.7","2.5","0.17"
"Apr 14, 2024 03:12:00","5.5","81","5.7","2.5","0.17"
"Apr 14, 2024 03:13:00","5.5","81","5.7","2.5","0.17"
"Apr 14, 2024 03:14:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:15:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:16:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:17:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:18:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:19:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:20:00","5.4","82","5.7","2.6","0.16"
"Apr 14, 2024 03:21:00","5.4","82","5.7","2.6","0.16"
"Apr 14, 2024 03:22:00","5.4","82","5.7","2.6","0.16"
"Apr 14, 2024 03:23:00","5.4","82","5.7","2.6","0.16"
"Apr 14, 2024 03:24:00","5.4","82","5.7","2.6","0.16"
"Apr 14, 2024 03:25:00","5.4","82","5.7","2.6","0.16"
"Apr 14, 2024 03:26:00","5.4","82","5.7","2.6","0.16"
"Apr 14, 2024 03:27:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:28:00","5.5","83","5.8","2.8","0.15"
"Apr 14, 2024 03:29:00","5.5","83","5.8","2.8","0.15"
"Apr 14, 2024 03:30:00","5.5","83","5.8","2.8","0.15"
"Apr 14, 2024 03:31:00","5.5","83","5.8","2.8","0.15"
"Apr 14, 2024 03:32:00","5.5","83","5.8","2.8","0.15"
"Apr 14, 2024 03:33:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:34:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:35:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:36:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:37:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:38:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:39:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:40:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:41:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:42:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:43:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:44:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:45:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:46:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:47:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:48:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:49:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:50:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:51:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:52:00","5.5","82","5.8","2.7","0.16"
"Apr 14, 2024 03:53:00","5.5","83","5.8","2.8","0.15"
"Apr 14, 2024 03:54:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:55:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:56:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:57:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:58:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 03:59:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 04:00:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 04:01:00","5.4","83","5.8","2.7","0.15"
"Apr 14, 2024 04:02:00","5.3","83","5.8","2.6","0.15"
"Apr 14, 2024 04:03:00","5.3","83","5.8","2.6","0.15"
"Apr 14, 2024 04:04:00","5.3","83","5.8","2.6","0.15"
"Apr 14, 2024 04:05:00","5.3","83","5.8","2.6","0.15"
"Apr 14, 2024 04:06:00","5.3","84","5.8","2.8","0.14"
"Apr 14, 2024 04:07:00","5.3","84","5.8","2.8","0.14"
"Apr 14, 2024 04:08:00","5.3","84","5.8","2.8","0.14"
"Apr 14, 2024 04:09:00","5.3","84","5.8","2.8","0.14"
"Apr 14, 2024 04:10:00","5.3","83","5.8","2.6","0.15"
"Apr 14, 2024 04:11:00","5.3","83","5.8","2.6","0.15"
"Apr 14, 2024 04:12:00","5.3","83","5.8","2.6","0.15"
"Apr 14, 2024 04:13:00","5.3","83","5.8","2.6","0.15"
"Apr 14, 2024 04:14:00","5.3","83","5.8","2.6","0.15"
"Apr 14, 2024 04:15:00","5.3","83","5.8","2.6","0.15"
"Apr 14, 2024 04:16:00","5.3","83","5.8","2.6","0.15"
"Apr 14, 2024 04:17:00","5.3","83","5.8","2.6","0.15"
"Apr 14, 2024 04:18:00","5.2","83","5.7","2.5","0.15"
"Apr 14, 2024 04:19:00","5.2","83","5.7","2.5","0.15"
"Apr 14, 2024 04:20:00","5.2","83","5.7","2.5","0.15"
"Apr 14, 2024 04:21:00","5.2","83","5.7","2.5","0.15"
"Apr 14, 2024 04:22:00","5.2","83","5.7","2.5","0.15"
"Apr 14, 2024 04:23:00","5.2","83","5.7","2.5","0.15"
"Apr 14, 2024 04:24:00","5.2","83","5.7","2.5","0.15"
"Apr 14, 2024 04:25:00","5.2","83","5.7","2.5","0.15"
"Apr 14, 2024 04:26:00","5.1","83","5.7","2.4","0.15"
"Apr 14, 2024 04:27:00","5.1","83","5.7","2.4","0.15"
"Apr 14, 2024 04:28:00","5.1","83","5.7","2.4","0.15"
"Apr 14, 2024 04:29:00","5.1","85","5.8","2.8","0.13"
"Apr 14, 2024 04:30:00","5.1","85","5.8","2.8","0.13"
"Apr 14, 2024 04:31:00","5.1","85","5.8","2.8","0.13"
"Apr 14, 2024 04:32:00","5.1","85","5.8","2.8","0.13"
"Apr 14, 2024 04:33:00","5.1","85","5.8","2.8","0.13"
"Apr 14, 2024 04:34:00","5.0","84","5.7","2.5","0.14"
"Apr 14, 2024 04:35:00","5.0","84","5.7","2.5","0.14"
"Apr 14, 2024 04:36:00","5.0","84","5.7","2.5","0.14"
"Apr 14, 2024 04:37:00","5.0","84","5.7","2.5","0.14"
"Apr 14, 2024 04:38:00","5.0","84","5.7","2.5","0.14"
"Apr 14, 2024 04:39:00","5.0","84","5.7","2.5","0.14"
"Apr 14, 2024 04:40:00","4.9","84","5.7","2.4","0.14"
"Apr 14, 2024 04:41:00","4.9","84","5.7","2.4","0.14"
"Apr 14, 2024 04:42:00","4.9","84","5.7","2.4","0.14"
"Apr 14, 2024 04:43:00","4.9","84","5.7","2.4","0.14"
"Apr 14, 2024 04:44:00","4.9","84","5.7","2.4","0.14"
"Apr 14, 2024 04:45:00","4.8","84","5.6","2.3","0.14"
"Apr 14, 2024 04:46:00","4.8","84","5.6","2.3","0.14"
"Apr 14, 2024 04:47:00","4.8","84","5.6","2.3","0.14"
"Apr 14, 2024 04:48:00","4.8","84","5.6","2.3","0.14"
"Apr 14, 2024 04:49:00","4.7","84","5.6","2.2","0.14"
"Apr 14, 2024 04:50:00","4.7","83","5.5","2.1","0.15"
"Apr 14, 2024 04:51:00","4.7","83","5.5","2.1","0.15"
"Apr 14, 2024 04:52:00","4.7","83","5.5","2.1","0.15"
"Apr 14, 2024 04:53:00","4.6","83","5.5","2.0","0.14"
"Apr 14, 2024 04:54:00","4.6","83","5.5","2.0","0.14"
"Apr 14, 2024 04:55:00","4.6","83","5.5","2.0","0.14"
"Apr 14, 2024 04:56:00","4.6","83","5.5","2.0","0.14"
"Apr 14, 2024 04:57:00","4.6","83","5.5","2.0","0.14"
"Apr 14, 2024 04:58:00","4.5","83","5.5","1.9","0.14"
"Apr 14, 2024 04:59:00","4.5","83","5.5","1.9","0.14"
"Apr 14, 2024 05:00:00","4.5","83","5.5","1.9","0.14"
"Apr 14, 2024 05:01:00","4.5","83","5.5","1.9","0.14"
"Apr 14, 2024 05:02:00","4.5","83","5.5","1.9","0.14"
"Apr 14, 2024 05:03:00","4.5","83","5.5","1.9","0.14"
"Apr 14, 2024 05:04:00","4.5","83","5.5","1.9","0.14"
"Apr 14, 2024 05:05:00","4.4","83","5.4","1.8","0.14"
"Apr 14, 2024 05:06:00","4.4","83","5.4","1.8","0.14"
"Apr 14, 2024 05:07:00","4.4","83","5.4","1.8","0.14"
"Apr 14, 2024 05:08:00","4.4","83","5.4","1.8","0.14"
"Apr 14, 2024 05:09:00","4.4","83","5.4","1.8","0.14"
"Apr 14, 2024 05:10:00","4.3","83","5.4","1.7","0.14"
"Apr 14, 2024 05:11:00","4.3","83","5.4","1.7","0.14"
"Apr 14, 2024 05:12:00","4.3","83","5.4","1.7","0.14"
"Apr 14, 2024 05:13:00","4.3","83","5.4","1.7","0.14"
"Apr 14, 2024 05:14:00","4.2","83","5.3","1.6","0.14"
"Apr 14, 2024 05:15:00","4.2","83","5.3","1.6","0.14"
"Apr 14, 2024 05:16:00","4.2","83","5.3","1.6","0.14"
"Apr 14, 2024 05:17:00","4.2","83","5.3","1.6","0.14"
"Apr 14, 2024 05:18:00","4.2","83","5.3","1.6","0.14"
"Apr 14, 2024 05:19:00","4.1","83","5.3","1.5","0.14"
"Apr 14, 2024 05:20:00","4.1","83","5.3","1.5","0.14"
"Apr 14, 2024 05:21:00","4.1","83","5.3","1.5","0.14"
"Apr 14, 2024 05:22:00","4.1","83","5.3","1.5","0.14"
"Apr 14, 2024 05:23:00","4.1","84","5.4","1.6","0.13"
"Apr 14, 2024 05:24:00","4.1","84","5.4","1.6","0.13"
"Apr 14, 2024 05:25:00","4.1","84","5.4","1.6","0.13"
"Apr 14, 2024 05:26:00","4.1","84","5.4","1.6","0.13"
"Apr 14, 2024 05:27:00","4.0","84","5.3","1.5","0.13"
"Apr 14, 2024 05:28:00","4.0","84","5.3","1.5","0.13"
"Apr 14, 2024 05:29:00","4.0","84","5.3","1.5","0.13"
"Apr 14, 2024 05:30:00","4.0","84","5.3","1.5","0.13"
"Apr 14, 2024 05:31:00","4.0","84","5.3","1.5","0.13"
"Apr 14, 2024 05:32:00","4.0","84","5.3","1.5","0.13"
"Apr 14, 2024 05:33:00","3.9","84","5.3","1.4","0.13"
"Apr 14, 2024 05:34:00","3.9","84","5.3","1.4","0.13"
"Apr 14, 2024 05:35:00","3.9","84","5.3","1.4","0.13"
"Apr 14, 2024 05:36:00","3.9","84","5.3","1.4","0.13"
"Apr 14, 2024 05:37:00","3.9","84","5.3","1.4","0.13"
"Apr 14, 2024 05:38:00","3.9","84","5.3","1.4","0.13"
"Apr 14, 2024 05:39:00","3.9","84","5.3","1.4","0.13"
"Apr 14, 2024 05:40:00","3.9","84","5.3","1.4","0.13"
"Apr 14, 2024 05:41:00","3.8","84","5.3","1.3","0.13"
"Apr 14, 2024 05:42:00","3.8","84","5.3","1.3","0.13"
"Apr 14, 2024 05:43:00","3.8","84","5.3","1.3","0.13"
"Apr 14, 2024 05:44:00","3.8","84","5.3","1.3","0.13"
"Apr 14, 2024 05:45:00","3.8","84","5.3","1.3","0.13"
"Apr 14, 2024 05:46:00","3.8","84","5.3","1.3","0.13"
"Apr 14, 2024 05:47:00","3.8","84","5.3","1.3","0.13"
"Apr 14, 2024 05:48:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 05:49:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 05:50:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 05:51:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 05:52:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 05:53:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 05:54:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 05:55:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 05:56:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 05:57:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 05:58:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 05:59:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 06:00:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 06:01:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 06:02:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 06:03:00","3.7","84","5.2","1.2","0.13"
"Apr 14, 2024 06:04:00","3.6","84","5.2","1.1","0.13"
"Apr 14, 2024 06:05:00","3.6","84","5.2","1.1","0.13"
"Apr 14, 2024 06:06:00","3.6","84","5.2","1.1","0.13"
"Apr 14, 2024 06:07:00","3.6","84","5.2","1.1","0.13"
"Apr 14, 2024 06:08:00","3.6","84","5.2","1.1","0.13"
"Apr 14, 2024 06:09:00","3.5","84","5.2","1.0","0.13"
"Apr 14, 2024 06:10:00","3.5","84","5.2","1.0","0.13"
"Apr 14, 2024 06:11:00","3.5","84","5.2","1.0","0.13"
